study_accession	secondary_study_accession	sample_accession	secondary_sample_accession	experiment_accession	run_accession	tax_id	scientific_name	instrument_model	library_layout	fastq_ftp	fastq_galaxy	submitted_ftp	submitted_galaxy	cram_index_ftp	cram_index_galaxy
PRJEB1220	ERP002061	SAMEA2042112	ERS199290	ERX184374	ERR209709	408170	human gut metagenome	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209709/ERR209709_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209709/ERR209709_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209709/ERR209709_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209709/ERR209709_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/V1.CD21-0_100527.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/V1.CD21-0_100527.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/V1.CD21-0_100527.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/V1.CD21-0_100527.rmhost.pair.2.fq.gz		
PRJEB1220	ERP002061	SAMEA2042113	ERS199291	ERX184375	ERR209710	408170	human gut metagenome	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209710/ERR209710_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209710/ERR209710_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209710/ERR209710_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209710/ERR209710_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/V1.CD21-4_100518.rmhost.pair.2.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/V1.CD21-4_100518.rmhost.pair.1.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/V1.CD21-4_100518.rmhost.pair.2.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/V1.CD21-4_100518.rmhost.pair.1.fq.gz		
PRJEB1220	ERP002061	SAMEA2042113	ERS199291	ERX184376	ERR209711	408170	human gut metagenome	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209711/ERR209711_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209711/ERR209711_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209711/ERR209711_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209711/ERR209711_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/V1.CD21-4_100527.rmhost.pair.2.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/V1.CD21-4_100527.rmhost.pair.1.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/V1.CD21-4_100527.rmhost.pair.2.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/V1.CD21-4_100527.rmhost.pair.1.fq.gz		
PRJEB1220	ERP002061	SAMEA2042114	ERS199292	ERX184377	ERR209712	408170	human gut metagenome	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209712/ERR209712_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209712/ERR209712_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209712/ERR209712_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209712/ERR209712_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/V1.CD22-0_100518.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/V1.CD22-0_100518.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/V1.CD22-0_100518.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/V1.CD22-0_100518.rmhost.pair.2.fq.gz		
PRJEB1220	ERP002061	SAMEA2042114	ERS199292	ERX184378	ERR209713	408170	human gut metagenome	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209713/ERR209713_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209713/ERR209713_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209713/ERR209713_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209713/ERR209713_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/V1.CD22-0_100527.rmhost.pair.2.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/V1.CD22-0_100527.rmhost.pair.1.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/V1.CD22-0_100527.rmhost.pair.2.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/V1.CD22-0_100527.rmhost.pair.1.fq.gz		
PRJEB1220	ERP002061	SAMEA2042115	ERS199293	ERX184379	ERR209714	408170	human gut metagenome	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209714/ERR209714_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209714/ERR209714_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209714/ERR209714_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209714/ERR209714_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/V1.CD24-0_2010122.rmhost.pair.2.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/V1.CD24-0_2010122.rmhost.pair.1.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/V1.CD24-0_2010122.rmhost.pair.2.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/V1.CD24-0_2010122.rmhost.pair.1.fq.gz		
PRJEB1220	ERP002061	SAMEA2042215	ERS199294	ERX184380	ERR209715	408170	human gut metagenome	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209715/ERR209715_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209715/ERR209715_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209715/ERR209715_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209715/ERR209715_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/V1.CD25-0_2010122.rmhost.pair.2.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/V1.CD25-0_2010122.rmhost.pair.1.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/V1.CD25-0_2010122.rmhost.pair.2.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/V1.CD25-0_2010122.rmhost.pair.1.fq.gz		
PRJEB1220	ERP002061	SAMEA2042216	ERS199295	ERX184381	ERR209716	408170	human gut metagenome	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209716/ERR209716_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209716/ERR209716_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209716/ERR209716_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209716/ERR209716_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/V1.CD25-4_100703.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/V1.CD25-4_100703.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/V1.CD25-4_100703.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/V1.CD25-4_100703.rmhost.pair.2.fq.gz		
PRJEB1220	ERP002061	SAMEA2042216	ERS199295	ERX184382	ERR209717	408170	human gut metagenome	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209717/ERR209717_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209717/ERR209717_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209717/ERR209717_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209717/ERR209717_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/V1.CD25-4_100715.rmhost.pair.2.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/V1.CD25-4_100715.rmhost.pair.1.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/V1.CD25-4_100715.rmhost.pair.2.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/V1.CD25-4_100715.rmhost.pair.1.fq.gz		
PRJEB1220	ERP002061	SAMEA2042217	ERS199296	ERX184383	ERR209718	408170	human gut metagenome	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209718/ERR209718_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209718/ERR209718_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209718/ERR209718_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209718/ERR209718_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/V1.CD27-0_2010122.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/V1.CD27-0_2010122.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/V1.CD27-0_2010122.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/V1.CD27-0_2010122.rmhost.pair.2.fq.gz		
PRJEB1220	ERP002061	SAMEA2042218	ERS199297	ERX184384	ERR209719	408170	human gut metagenome	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209719/ERR209719_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209719/ERR209719_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209719/ERR209719_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209719/ERR209719_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/V1.CD28-0_100518.rmhost.pair.2.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/V1.CD28-0_100518.rmhost.pair.1.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/V1.CD28-0_100518.rmhost.pair.2.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/V1.CD28-0_100518.rmhost.pair.1.fq.gz		
PRJEB1220	ERP002061	SAMEA2042218	ERS199297	ERX184385	ERR209720	408170	human gut metagenome	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209720/ERR209720_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209720/ERR209720_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209720/ERR209720_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209720/ERR209720_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/V1.CD28-0_100527.rmhost.pair.2.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/V1.CD28-0_100527.rmhost.pair.1.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/V1.CD28-0_100527.rmhost.pair.2.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/V1.CD28-0_100527.rmhost.pair.1.fq.gz		
PRJEB1220	ERP002061	SAMEA2042219	ERS199298	ERX184386	ERR209721	408170	human gut metagenome	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209721/ERR209721_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209721/ERR209721_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209721/ERR209721_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209721/ERR209721_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/V1.CD29-0_2010122.rmhost.pair.2.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/V1.CD29-0_2010122.rmhost.pair.1.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/V1.CD29-0_2010122.rmhost.pair.2.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/V1.CD29-0_2010122.rmhost.pair.1.fq.gz		
PRJEB1220	ERP002061	SAMEA2042221	ERS199300	ERX184387	ERR209722	408170	human gut metagenome	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209722/ERR209722_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209722/ERR209722_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209722/ERR209722_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209722/ERR209722_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/V1.CD30-0_2010122.rmhost.pair.2.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/V1.CD30-0_2010122.rmhost.pair.1.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/V1.CD30-0_2010122.rmhost.pair.2.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/V1.CD30-0_2010122.rmhost.pair.1.fq.gz		
PRJEB1220	ERP002061	SAMEA2042220	ERS199299	ERX184388	ERR209723	408170	human gut metagenome	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209723/ERR209723_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209723/ERR209723_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209723/ERR209723_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209723/ERR209723_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/V1.CD3-0_090107.rmhost.pair.2.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/V1.CD3-0_090107.rmhost.pair.1.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/V1.CD3-0_090107.rmhost.pair.2.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/V1.CD3-0_090107.rmhost.pair.1.fq.gz		
PRJEB1220	ERP002061	SAMEA2042220	ERS199299	ERX184389	ERR209724	408170	human gut metagenome	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209724/ERR209724_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209724/ERR209724_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209724/ERR209724_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209724/ERR209724_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/V1.CD3-0_090126.rmhost.pair.2.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/V1.CD3-0_090126.rmhost.pair.1.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/V1.CD3-0_090126.rmhost.pair.2.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/V1.CD3-0_090126.rmhost.pair.1.fq.gz		
PRJEB1220	ERP002061	SAMEA2042222	ERS199301	ERX184390	ERR209725	408170	human gut metagenome	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209725/ERR209725_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209725/ERR209725_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209725/ERR209725_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209725/ERR209725_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/V1.CD31-0_20100208.rmhost.pair.2.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/V1.CD31-0_20100208.rmhost.pair.1.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/V1.CD31-0_20100208.rmhost.pair.2.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/V1.CD31-0_20100208.rmhost.pair.1.fq.gz		
PRJEB1220	ERP002061	SAMEA2042222	ERS199301	ERX184391	ERR209726	408170	human gut metagenome	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209726/ERR209726_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209726/ERR209726_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209726/ERR209726_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209726/ERR209726_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/V1.CD31-0_2010123.rmhost.pair.2.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/V1.CD31-0_2010123.rmhost.pair.1.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/V1.CD31-0_2010123.rmhost.pair.2.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/V1.CD31-0_2010123.rmhost.pair.1.fq.gz		
PRJEB1220	ERP002061	SAMEA2042223	ERS199302	ERX184392	ERR209727	408170	human gut metagenome	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209727/ERR209727_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209727/ERR209727_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209727/ERR209727_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209727/ERR209727_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/V1.CD34-0_100518.rmhost.pair.2.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/V1.CD34-0_100518.rmhost.pair.1.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/V1.CD34-0_100518.rmhost.pair.2.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/V1.CD34-0_100518.rmhost.pair.1.fq.gz		
PRJEB1220	ERP002061	SAMEA2042223	ERS199302	ERX184393	ERR209728	408170	human gut metagenome	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209728/ERR209728_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209728/ERR209728_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209728/ERR209728_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209728/ERR209728_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/V1.CD34-0_100527.rmhost.pair.2.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/V1.CD34-0_100527.rmhost.pair.1.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/V1.CD34-0_100527.rmhost.pair.2.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/V1.CD34-0_100527.rmhost.pair.1.fq.gz		
PRJEB1220	ERP002061	SAMEA2042224	ERS199303	ERX184394	ERR209729	408170	human gut metagenome	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209729/ERR209729_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209729/ERR209729_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209729/ERR209729_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209729/ERR209729_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/V1.CD35-0_100515.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/V1.CD35-0_100515.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/V1.CD35-0_100515.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/V1.CD35-0_100515.rmhost.pair.2.fq.gz		
PRJEB1220	ERP002061	SAMEA2042224	ERS199303	ERX184395	ERR209730	408170	human gut metagenome	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209730/ERR209730_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209730/ERR209730_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209730/ERR209730_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209730/ERR209730_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/V1.CD35-0_100525.rmhost.pair.2.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/V1.CD35-0_100525.rmhost.pair.1.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/V1.CD35-0_100525.rmhost.pair.2.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/V1.CD35-0_100525.rmhost.pair.1.fq.gz		
PRJEB1220	ERP002061	SAMEA2042225	ERS199304	ERX184396	ERR209731	408170	human gut metagenome	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209731/ERR209731_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209731/ERR209731_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209731/ERR209731_2.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209731/ERR209731_1.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/V1.CD35-1_100518.rmhost.pair.2.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/V1.CD35-1_100518.rmhost.pair.1.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/V1.CD35-1_100518.rmhost.pair.2.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/V1.CD35-1_100518.rmhost.pair.1.fq.gz		
PRJEB1220	ERP002061	SAMEA2042225	ERS199304	ERX184397	ERR209732	408170	human gut metagenome	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209732/ERR209732_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209732/ERR209732_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209732/ERR209732_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209732/ERR209732_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/V1.CD35-1_100527.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/V1.CD35-1_100527.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/V1.CD35-1_100527.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/V1.CD35-1_100527.rmhost.pair.2.fq.gz		
PRJEB1220	ERP002061	SAMEA2042226	ERS199305	ERX184398	ERR209733	408170	human gut metagenome	Illumina Genome Analyzer IIx	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209733/ERR209733_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209733/ERR209733_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209733/ERR209733_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR209/ERR209733/ERR209733_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/V1.CD36-0_100518.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/V1.CD36-0_100518.rmhost.pair.2.fq.gz	ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/V1.CD36-0_100518.rmhost.pair.1.fq.gz;ftp.sra.ebi.ac.uk/vol1/ERA179/ERA179067/fastq/V1.CD36-0_100518.rmhost.pair.2.fq.gz		
